season,date,event,patch,blue_team,red_team,winner,blue_team_win,elo_diff,winrate_last_5_diff,winrate_last_10_diff,winrate_last_20_diff,matches_played_diff,days_since_last_match_diff,head_to_head_winrate_diff,blue_side_team_winrate,red_side_team_winrate
8,2018-10-28,Main,8.19,Fnatic,Cloud9,Fnatic,1,-7.28185383756113,-0.19999999999999996,0.10000000000000009,0.0,7,0,0.09999999999999998,0.6511627906976745,0.42424242424242425
8,2018-10-28,Main,8.19,Cloud9,Fnatic,Fnatic,0,-25.388731498949937,0.0,-0.20000000000000007,0.0,-7,0,-0.16666666666666669,0.7058823529411765,0.6129032258064516
8,2018-10-28,Main,8.19,Fnatic,Cloud9,Fnatic,1,55.05449629699183,0.20000000000000007,0.30000000000000004,0.04999999999999993,7,0,0.2142857142857143,0.6590909090909091,0.4117647058823529
8,2018-11-03,Main,8.19,Invictus_Gaming,Fnatic,Invictus_Gaming,1,-76.9159852652781,0.19999999999999996,-0.09999999999999998,-0.04999999999999993,-51,1,-0.3,0.6666666666666666,0.625
8,2018-11-03,Main,8.19,Fnatic,Invictus_Gaming,Invictus_Gaming,0,37.945269116163445,-0.4,0.0,-0.04999999999999993,51,0,0.16666666666666663,0.6666666666666666,0.5
8,2018-11-03,Main,8.19,Fnatic,Invictus_Gaming,Invictus_Gaming,0,2.4642103412568304,-0.4,-0.10000000000000009,-0.04999999999999993,51,0,0.0714285714285714,0.6521739130434783,0.5333333333333333
9,2019-10-02,Play in,9.19,Splyce,Isurus,Splyce,1,-58.12899702306163,-0.3,-0.33333333333333337,-0.33333333333333337,6,1090,0.0,0.3333333333333333,0.5
9,2019-10-02,Play in,9.19,MAMMOTH,Clutch_Gaming,Clutch_Gaming,0,0.0,0.0,0.0,0.0,0,0,0.0,0.5,0.5
9,2019-10-02,Play in,9.19,DetonatioN_FocusMe,Isurus,Isurus,0,-39.95180494705755,0.0,0.25,0.25,7,361,0.0,0.4,0.0
9,2019-10-02,Play in,9.19,MAMMOTH,Unicorns_of_Love_2e-CIS,MAMMOTH,1,-16.0,-0.5,-0.5,-0.5,1,1,0.0,0.0,0.5
9,2019-10-02,Play in,9.19,DetonatioN_FocusMe,Splyce,Splyce,0,-33.295501927641226,-0.4,-0.06349206349206349,-0.06349206349206349,2,0,0.0,0.3333333333333333,0.0
9,2019-10-02,Play in,9.19,Clutch_Gaming,Unicorns_of_Love_2e-CIS,Unicorns_of_Love_2e-CIS,0,32.73630679352209,1.0,1.0,1.0,0,0,0.0,0.5,0.0
9,2019-10-03,Play in,9.19,Hong_Kong_Attitude,Lowkey_Esports_2e-Vietnam,Lowkey_Esports_2e-Vietnam,0,-18.307929354309863,-0.09999999999999998,-0.125,-0.125,8,736,0.0,0.3333333333333333,0.5
9,2019-10-03,Play in,9.19,Royal_Youth,Flamengo_Esports,Flamengo_Esports,0,0.0,0.0,0.0,0.0,0,0,0.0,0.5,0.5
9,2019-10-03,Play in,9.19,MEGA,Lowkey_Esports_2e-Vietnam,MEGA,1,-15.157668187282297,-0.5,-0.5,-0.5,-1,-1,0.0,0.5,1.0
9,2019-10-03,Play in,9.19,DWG_KIA,Flamengo_Esports,DWG_KIA,1,-16.0,-0.5,-0.5,-0.5,-1,-1,0.0,0.5,1.0
9,2019-10-03,Play in,9.19,MEGA,Hong_Kong_Attitude,Hong_Kong_Attitude,0,50.16319142806037,0.8,0.6666666666666667,0.6666666666666667,-8,0,0.0,1.0,0.4
9,2019-10-03,Play in,9.19,Royal_Youth,DWG_KIA,DWG_KIA,0,-32.73630679352209,-1.0,-1.0,-1.0,0,0,0.0,0.0,0.5
9,2019-10-04,Play in,9.19,Clutch_Gaming,Unicorns_of_Love_2e-CIS,Clutch_Gaming,1,-2.26992738889021,0.0,0.0,0.0,0,0,-0.5,0.0,0.5
9,2019-10-04,Play in,9.19,MAMMOTH,Unicorns_of_Love_2e-CIS,Unicorns_of_Love_2e-CIS,0,16.074029027875213,0.16666666666666669,0.16666666666666669,0.16666666666666669,-1,2,0.5,0.5,0.3333333333333333
9,2019-10-04,Play in,9.19,Isurus,Splyce,Splyce,0,20.521376957181474,-0.09999999999999998,0.125,0.125,-6,0,-0.5,0.5,0.25
9,2019-10-04,Play in,9.19,Clutch_Gaming,MAMMOTH,Clutch_Gaming,1,30.604817350339317,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0.5,0.5,0.5
9,2019-10-04,Play in,9.19,Isurus,DetonatioN_FocusMe,Isurus,1,65.81565637130598,0.3333333333333333,0.1333333333333333,0.1333333333333333,-7,-2,0.5,0.0,0.0
9,2019-10-04,Play in,9.19,Unicorns_of_Love_2e-CIS,MAMMOTH,MAMMOTH,0,31.99961857516041,0.25,0.25,0.25,0,0,0.0,0.5,0.0
9,2019-10-04,Play in,9.19,Splyce,DetonatioN_FocusMe,DetonatioN_FocusMe,0,92.18699185644664,0.8,0.2444444444444444,0.2626262626262626,-2,0,0.5,0.5,0.0
9,2019-10-04,Play in,9.19,Unicorns_of_Love_2e-CIS,Clutch_Gaming,Unicorns_of_Love_2e-CIS,1,-45.263143281007615,-0.35,-0.35,-0.35,1,0,0.0,0.0,1.0
9,2019-10-05,Play in,9.19,Royal_Youth,Flamengo_Esports,Royal_Youth,1,-29.76057611527176,-0.5,-0.5,-0.5,0,0,-0.5,0.0,0.5
9,2019-10-05,Play in,9.19,Lowkey_Esports_2e-Vietnam,Hong_Kong_Attitude,Hong_Kong_Attitude,0,13.631490857765357,0.3,0.09999999999999998,0.09999999999999998,-8,0,0.5,0.5,0.5
9,2019-10-05,Play in,9.19,Flamengo_Esports,Royal_Youth,Royal_Youth,0,-4.973789923198183,0.0,0.0,0.0,0,0,0.0,0.5,0.5
9,2019-10-05,Play in,9.19,Lowkey_Esports_2e-Vietnam,MEGA,Lowkey_Esports_2e-Vietnam,1,-16.57077004085704,-0.16666666666666669,-0.16666666666666669,-0.16666666666666669,1,-2,-0.5,0.0,0.5
9,2019-10-05,Play in,9.19,Flamengo_Esports,DWG_KIA,DWG_KIA,0,-65.10764367038814,-0.75,-0.75,-0.75,2,-2,-0.5,0.0,1.0
9,2019-10-05,Play in,9.19,Hong_Kong_Attitude,MEGA,Hong_Kong_Attitude,1,19.815136034652824,0.06666666666666671,0.16666666666666669,0.12121212121212122,8,0,0.5,0.25,0.0
9,2019-10-05,Play in,9.19,DWG_KIA,Royal_Youth,DWG_KIA,1,41.6282186935307,0.5,0.5,0.5,-1,0,0.5,1.0,1.0
9,2019-10-07,Play in,9.19,Clutch_Gaming,Royal_Youth,Clutch_Gaming,1,22.573720590506355,0.19999999999999996,0.19999999999999996,0.19999999999999996,0,1,0.0,0.6666666666666666,0.5
9,2019-10-07,Play in,9.19,Clutch_Gaming,Royal_Youth,Clutch_Gaming,1,52.49752475999571,0.19999999999999996,0.3333333333333333,0.3333333333333333,0,0,0.5,0.75,0.3333333333333333
9,2019-10-07,Play in,9.19,Clutch_Gaming,Royal_Youth,Clutch_Gaming,1,79.69878890263112,0.4,0.4285714285714286,0.4285714285714286,0,0,0.5,0.8,0.25
9,2019-10-07,Play in,9.19,Lowkey_Esports_2e-Vietnam,DWG_KIA,DWG_KIA,0,-59.766376944947524,-0.5,-0.5,-0.5,0,0,0.0,0.5,1.0
9,2019-10-07,Play in,9.19,DWG_KIA,Lowkey_Esports_2e-Vietnam,DWG_KIA,1,86.31535221427771,0.6,0.6,0.6,0,0,0.5,1.0,0.5
9,2019-10-07,Play in,9.19,DWG_KIA,Lowkey_Esports_2e-Vietnam,DWG_KIA,1,110.52503229226636,0.8,0.6666666666666667,0.6666666666666667,0,0,0.5,1.0,0.3333333333333333
9,2019-10-07,Play in,9.19,Lowkey_Esports_2e-Vietnam,DWG_KIA,Lowkey_Esports_2e-Vietnam,1,-132.6753374867974,-0.8,-0.7142857142857143,-0.7142857142857143,0,0,-0.5,0.3333333333333333,1.0
9,2019-10-08,Play in,9.19,Splyce,Unicorns_of_Love_2e-CIS,Splyce,1,-30.21515106366178,0.20000000000000007,-0.09999999999999998,-0.09999999999999998,4,0,0.0,0.4,0.5
9,2019-10-08,Play in,9.19,Unicorns_of_Love_2e-CIS,Splyce,Unicorns_of_Love_2e-CIS,1,-4.56077250564158,-0.4,-0.07142857142857145,-0.025974025974025983,-4,0,-0.5,0.5,0.4
9,2019-10-08,Play in,9.19,Splyce,Unicorns_of_Love_2e-CIS,Splyce,1,-27.859266039397426,0.0,0.0,-0.08333333333333331,4,0,0.0,0.5,0.4
9,2019-10-08,Play in,9.19,Splyce,Unicorns_of_Love_2e-CIS,Splyce,1,6.701181900970369,0.19999999999999996,0.15555555555555556,0.017094017094017144,4,0,0.16666666666666663,0.5714285714285714,0.3333333333333333
9,2019-10-08,Play in,9.19,Unicorns_of_Love_2e-CIS,Splyce,Unicorns_of_Love_2e-CIS,1,-38.084056762552336,-0.19999999999999996,-0.29999999999999993,-0.09999999999999998,-4,0,-0.25,0.6666666666666666,0.3333333333333333
9,2019-10-08,Play in,9.19,Isurus,Hong_Kong_Attitude,Hong_Kong_Attitude,0,-24.967630333857187,-0.09999999999999998,0.0,0.0,-8,1,0.0,0.5,0.5714285714285714
9,2019-10-08,Play in,9.19,Hong_Kong_Attitude,Isurus,Hong_Kong_Attitude,1,54.67197700239217,0.4,0.19999999999999996,0.1384615384615384,8,0,0.5,0.4,0.5
9,2019-10-08,Play in,9.19,Isurus,Hong_Kong_Attitude,Isurus,1,-81.67765661167982,-0.6,-0.26666666666666666,-0.23809523809523808,-8,0,-0.5,0.3333333333333333,0.625
9,2019-10-08,Play in,9.19,Hong_Kong_Attitude,Isurus,Hong_Kong_Attitude,1,42.2904546613629,0.4,0.07142857142857145,0.10476190476190478,8,0,0.16666666666666663,0.5,0.3333333333333333
9,2019-10-12,Main,9.19,GAM_Esports,Splyce,Splyce,0,-18.12678834888493,-0.39999999999999997,-0.41428571428571426,-0.18095238095238098,-8,726,0.0,0.0,0.2857142857142857
9,2019-10-12,Main,9.19,J_Team,FunPlus_Phoenix,J_Team,1,0.0,0.0,0.0,0.0,0,0,0.0,0.5,0.5
9,2019-10-12,Main,9.19,DWG_KIA,Team_Liquid,Team_Liquid,0,65.16469995402372,0.20000000000000007,0.375,0.375,2,-356,0.0,1.0,0.6666666666666666
9,2019-10-12,Main,9.19,Invictus_Gaming,Ahq_eSports_Club,Invictus_Gaming,1,165.13006358452049,0.8,0.4,0.29999999999999993,0,-384,0.0,0.6923076923076923,0.3125
9,2019-10-12,Main,9.19,Royal_Never_Give_Up,Clutch_Gaming,Royal_Never_Give_Up,1,46.47571569172419,-0.4,-0.25,-0.19999999999999996,29,352,0.0,0.7222222222222222,0.5
9,2019-10-12,Main,9.19,Fnatic,SK_Telecom_T1,SK_Telecom_T1,0,-32.73266953887628,0.2,0.19999999999999996,0.050000000000000044,7,-364,0.0,0.6382978723404256,0.7297297297297297
9,2019-10-13,Main,9.19,Cloud9,Hong_Kong_Attitude,Cloud9,1,52.61247301309436,-0.4,0.0,0.03749999999999998,54,345,0.0,0.6857142857142857,0.5555555555555556
9,2019-10-13,Main,9.19,Griffin__28-Korean_Team_29-,G2_Esports,G2_Esports,0,-19.7788115079602,0.3,0.09999999999999998,-0.050000000000000044,-36,-352,0.0,0.5,0.4
9,2019-10-13,Main,9.19,Ahq_eSports_Club,DWG_KIA,DWG_KIA,0,-77.74167013447573,-0.39999999999999997,-0.4777777777777778,-0.37777777777777777,21,0,0.0,0.5384615384615384,0.75
9,2019-10-13,Main,9.19,Team_Liquid,Invictus_Gaming,Invictus_Gaming,0,-132.46196201335215,-0.19999999999999996,-0.3285714285714286,-0.1785714285714286,-23,0,0.0,0.3333333333333333,0.5625
9,2019-10-13,Main,9.19,Fnatic,Clutch_Gaming,Fnatic,1,67.86393080217204,-0.39999999999999997,-0.16666666666666663,-0.06666666666666665,72,0,0.0,0.625,0.3333333333333333
9,2019-10-13,Main,9.19,SK_Telecom_T1,Royal_Never_Give_Up,SK_Telecom_T1,1,55.370203595507064,-0.39999999999999997,0.0,0.0,36,0,0.16666666666666663,0.7777777777777778,0.42105263157894735
9,2019-10-14,Main,9.19,G2_Esports,Cloud9,G2_Esports,1,-70.6068933013562,-0.2,-0.19999999999999996,-0.04999999999999993,-34,0,0.0,0.625,0.4
9,2019-10-14,Main,9.19,Griffin__28-Korean_Team_29-,Hong_Kong_Attitude,Griffin__28-Korean_Team_29-,1,-40.76258568646131,-0.6,-0.6,-0.5294117647058824,-16,0,0.0,0.0,0.5
9,2019-10-14,Main,9.19,J_Team,GAM_Esports,GAM_Esports,0,61.09993349287561,0.8,0.75,0.75,-7,0,0.0,1.0,0.6666666666666666
9,2019-10-14,Main,9.19,FunPlus_Phoenix,Splyce,FunPlus_Phoenix,1,-19.35882914877766,-0.6,-0.7,-0.5,-15,0,0.0,0.5,0.375
9,2019-10-14,Main,9.19,Ahq_eSports_Club,Team_Liquid,Team_Liquid,0,-52.808665326318305,-0.39999999999999997,-0.2,-0.15000000000000002,23,0,0.0,0.5,0.75
9,2019-10-14,Main,9.19,Invictus_Gaming,DWG_KIA,DWG_KIA,0,102.93054312104869,0.4,0.19999999999999996,0.0,21,0,0.0,0.7142857142857143,0.8
9,2019-10-15,Main,9.19,Hong_Kong_Attitude,G2_Esports,G2_Esports,0,-46.27264792757205,0.0,0.09999999999999998,-0.050000000000000044,-20,0,0.0,0.5714285714285714,0.42857142857142855
9,2019-10-15,Main,9.19,Cloud9,Griffin__28-Korean_Team_29-,Griffin__28-Korean_Team_29-,0,83.48982171561988,-0.3,0.09999999999999998,0.050000000000000044,70,0,0.0,0.6944444444444444,0.5
9,2019-10-15,Main,9.19,Splyce,J_Team,J_Team,0,-10.746652789609016,0.09999999999999998,0.09999999999999998,-0.02941176470588236,15,0,0.0,0.625,0.5
9,2019-10-15,Main,9.19,FunPlus_Phoenix,GAM_Esports,FunPlus_Phoenix,1,27.20541543126228,0.09999999999999998,0.16666666666666669,0.16666666666666669,-7,0,0.0,1.0,0.75
9,2019-10-15,Main,9.19,Clutch_Gaming,SK_Telecom_T1,SK_Telecom_T1,0,-155.97607569949582,0.19999999999999996,0.09999999999999998,0.0,-65,0,0.0,0.8333333333333334,0.7368421052631579
9,2019-10-15,Main,9.19,Royal_Never_Give_Up,Fnatic,Royal_Never_Give_Up,1,-20.028813685417163,0.39999999999999997,-0.09999999999999998,-0.09999999999999998,-43,0,0.25,0.7368421052631579,0.6060606060606061
9,2019-10-17,Main,9.19,FunPlus_Phoenix,Splyce,FunPlus_Phoenix,1,44.67729677558964,0.2666666666666666,0.16666666666666663,0.2222222222222222,-15,0,0.5,1.0,0.3333333333333333
9,2019-10-17,Main,9.19,FunPlus_Phoenix,J_Team,FunPlus_Phoenix,1,16.873932292338623,0.08333333333333337,0.08333333333333337,0.08333333333333337,1,-2,-0.5,1.0,1.0
9,2019-10-17,Main,9.19,Splyce,GAM_Esports,Splyce,1,-1.9262845814830598,-0.2,0.10000000000000003,0.12105263157894736,9,-2,0.5,0.5555555555555556,0.6
9,2019-10-17,Main,9.19,Splyce,FunPlus_Phoenix,Splyce,1,-71.71972720185204,-0.4,-0.30000000000000004,-0.35000000000000003,15,0,-0.5,0.6,0.0
9,2019-10-17,Main,9.19,GAM_Esports,J_Team,J_Team,0,-54.64985167307577,-0.09999999999999998,-0.3,-0.2272727272727273,7,0,0.5,0.0,0.5
9,2019-10-17,Main,9.19,J_Team,Splyce,Splyce,0,18.645865898532975,0.19999999999999996,0.09999999999999998,0.09999999999999998,-16,0,0.5,0.5,0.3
9,2019-10-17,Main,9.19,GAM_Esports,FunPlus_Phoenix,FunPlus_Phoenix,0,-96.21800336158594,-0.6000000000000001,-0.4666666666666666,-0.41666666666666663,6,0,-0.5,0.0,0.0
9,2019-10-18,Main,9.19,G2_Esports,Griffin__28-Korean_Team_29-,Griffin__28-Korean_Team_29-,0,45.40705793321831,-0.06666666666666665,-0.16666666666666663,-0.11666666666666659,36,0,0.5,0.6470588235294118,1.0
9,2019-10-18,Main,9.19,G2_Esports,Griffin__28-Korean_Team_29-,Griffin__28-Korean_Team_29-,0,9.248562687599133,-0.15000000000000002,-0.35,-0.25,36,0,0.0,0.6111111111111112,1.0
9,2019-10-18,Main,9.19,Hong_Kong_Attitude,Cloud9,Cloud9,0,-72.57354224417509,0.0,0.09999999999999998,-0.026315789473684237,-54,0,-0.5,0.5,0.3888888888888889
9,2019-10-18,Main,9.19,Cloud9,G2_Esports,G2_Esports,0,45.74844013811003,-0.19999999999999996,0.09999999999999998,0.050000000000000044,33,0,-0.5,0.6756756756756757,0.45454545454545453
9,2019-10-18,Main,9.19,Hong_Kong_Attitude,Griffin__28-Korean_Team_29-,Griffin__28-Korean_Team_29-,0,-75.8394415288094,-0.6000000000000001,-0.30000000000000004,-0.35000000000000003,15,0,-0.5,0.4444444444444444,1.0
9,2019-10-18,Main,9.19,G2_Esports,Hong_Kong_Attitude,G2_Esports,1,82.8929804638858,0.6,0.0,0.04999999999999999,21,0,0.5,0.5789473684210527,0.45454545454545453
9,2019-10-18,Main,9.19,Griffin__28-Korean_Team_29-,Cloud9,Griffin__28-Korean_Team_29-,1,8.511219341335163,0.6,0.43333333333333335,0.33333333333333337,-69,0,0.5,0.5,0.40540540540540543
9,2019-10-19,Main,9.19,Fnatic,Royal_Never_Give_Up,Fnatic,1,-13.81386745497116,-0.39999999999999997,0.0,0.09999999999999998,43,0,-0.3,0.6326530612244898,0.4
9,2019-10-19,Main,9.19,SK_Telecom_T1,Clutch_Gaming,SK_Telecom_T1,1,174.5033277691789,0.19999999999999996,0.0,0.054545454545454564,65,0,0.5,0.7837837837837838,0.25
9,2019-10-19,Main,9.19,Clutch_Gaming,Royal_Never_Give_Up,Royal_Never_Give_Up,0,-91.78977010746598,-0.39999999999999997,0.09999999999999998,-0.050000000000000044,-29,0,-0.5,0.7142857142857143,0.38095238095238093
9,2019-10-19,Main,9.19,SK_Telecom_T1,Fnatic,Fnatic,0,80.41120151612836,0.4,0.0,-0.050000000000000044,-7,0,0.5,0.7894736842105263,0.5882352941176471
9,2019-10-19,Main,9.19,Clutch_Gaming,Fnatic,Fnatic,0,-142.75447829340305,-0.6,-0.09999999999999998,-0.2384615384615384,-72,0,-0.5,0.625,0.6
9,2019-10-19,Main,9.19,Royal_Never_Give_Up,SK_Telecom_T1,SK_Telecom_T1,0,-68.36202683526358,-0.20000000000000007,0.0,0.04999999999999993,-36,0,-0.2,0.75,0.7435897435897436
9,2019-10-20,Main,9.19,Invictus_Gaming,Team_Liquid,Invictus_Gaming,1,118.62765206005952,0.20000000000000007,0.34444444444444444,0.19444444444444442,23,0,0.5,0.6666666666666666,0.8
9,2019-10-20,Main,9.19,DWG_KIA,Ahq_eSports_Club,DWG_KIA,1,136.89132946899758,0.39999999999999997,0.5,0.46818181818181825,-21,0,0.5,0.8,0.29411764705882354
9,2019-10-20,Main,9.19,DWG_KIA,Invictus_Gaming,DWG_KIA,1,-62.45499940026275,-0.20000000000000007,-0.09999999999999998,0.08333333333333337,-21,0,0.5,0.8333333333333334,0.5882352941176471
9,2019-10-20,Main,9.19,Team_Liquid,Ahq_eSports_Club,Team_Liquid,1,79.24516434676502,0.2,0.3,0.2,-23,0,0.5,0.25,0.2777777777777778
9,2019-10-20,Main,9.19,Team_Liquid,DWG_KIA,DWG_KIA,0,-84.08527403061476,-0.20000000000000007,-0.20000000000000007,-0.30069930069930073,-2,0,0.5,0.4,0.8333333333333334
9,2019-10-20,Main,9.19,Ahq_eSports_Club,Invictus_Gaming,Invictus_Gaming,0,-212.91952790002142,-0.6,-0.7000000000000001,-0.44999999999999996,0,0,-0.16666666666666669,0.4666666666666667,0.5555555555555556
9,2019-10-26,Main,9.19,FunPlus_Phoenix,Fnatic,FunPlus_Phoenix,1,-110.86913358218635,0.0,0.2142857142857143,0.014285714285714346,-79,2,0.0,1.0,0.6111111111111112
9,2019-10-26,Main,9.19,FunPlus_Phoenix,Fnatic,Fnatic,0,-68.99075729936249,0.20000000000000007,0.35,0.09999999999999998,-79,0,0.5,1.0,0.5945945945945946
9,2019-10-26,Main,9.19,Fnatic,FunPlus_Phoenix,FunPlus_Phoenix,0,94.71869486645983,0.20000000000000007,-0.16666666666666663,-0.016666666666666607,79,0,0.0,0.64,0.3333333333333333
9,2019-10-26,Main,9.19,FunPlus_Phoenix,Fnatic,FunPlus_Phoenix,1,-54.204671931764096,0.0,0.19999999999999996,0.09999999999999998,-79,0,0.16666666666666663,0.8333333333333334,0.6052631578947368
9,2019-10-26,Main,9.19,Griffin__28-Korean_Team_29-,Invictus_Gaming,Invictus_Gaming,0,-62.75363969030445,0.4,0.05714285714285705,0.1071428571428571,-28,2,0.0,0.6666666666666666,0.5789473684210527
9,2019-10-26,Main,9.19,Invictus_Gaming,Griffin__28-Korean_Team_29-,Griffin__28-Korean_Team_29-,0,89.03585888757493,-0.20000000000000007,0.050000000000000044,0.050000000000000044,28,0,0.5,0.6875,1.0
9,2019-10-26,Main,9.19,Griffin__28-Korean_Team_29-,Invictus_Gaming,Invictus_Gaming,0,-49.01027465292623,0.20000000000000007,0.07777777777777783,0.02777777777777779,-28,0,0.0,0.5,0.6
9,2019-10-26,Main,9.19,Invictus_Gaming,Griffin__28-Korean_Team_29-,Invictus_Gaming,1,76.5259661929706,0.0,0.0,0.050000000000000044,28,0,0.16666666666666663,0.6470588235294118,1.0
9,2019-10-27,Main,9.19,G2_Esports,DWG_KIA,G2_Esports,1,-64.35419059744981,-0.4,-0.30000000000000004,-0.30714285714285705,29,2,0.0,0.6,0.8571428571428571
9,2019-10-27,Main,9.19,G2_Esports,DWG_KIA,G2_Esports,1,-26.493818512736198,-0.20000000000000007,-0.09999999999999998,-0.25,29,0,0.5,0.6190476190476191,0.75
9,2019-10-27,Main,9.19,G2_Esports,DWG_KIA,DWG_KIA,0,7.941633560878472,0.20000000000000007,0.09999999999999998,-0.19999999999999996,29,0,0.5,0.6363636363636364,0.6666666666666666
9,2019-10-27,Main,9.19,G2_Esports,DWG_KIA,G2_Esports,1,-24.789690557784525,0.20000000000000007,0.09999999999999998,-0.21470588235294108,29,0,0.16666666666666663,0.6086956521739131,0.7
9,2019-10-27,Main,9.19,SK_Telecom_T1,Splyce,SK_Telecom_T1,1,183.15039819156596,0.20000000000000007,-0.09999999999999998,0.0,57,-2,0.0,0.7692307692307693,0.36363636363636365
9,2019-10-27,Main,9.19,SK_Telecom_T1,Splyce,Splyce,0,199.68803254033696,0.20000000000000007,0.09999999999999998,0.04999999999999993,57,0,0.5,0.775,0.3333333333333333
9,2019-10-27,Main,9.19,SK_Telecom_T1,Splyce,SK_Telecom_T1,1,151.0852179273113,-0.20000000000000007,0.09999999999999998,-0.04999999999999993,57,0,0.0,0.7560975609756098,0.38461538461538464
9,2019-10-27,Main,9.19,Splyce,SK_Telecom_T1,SK_Telecom_T1,0,-169.98526984343175,0.0,-0.19999999999999996,0.04999999999999993,-57,0,-0.16666666666666669,0.6363636363636364,0.75
9,2019-11-02,Main,9.19,Invictus_Gaming,FunPlus_Phoenix,FunPlus_Phoenix,0,83.34940553907018,0.0,-0.10000000000000009,0.022727272727272707,28,0,0.0,0.6666666666666666,0.5
9,2019-11-02,Main,9.19,FunPlus_Phoenix,Invictus_Gaming,FunPlus_Phoenix,1,-43.816598212689314,0.20000000000000007,0.20000000000000007,0.0,-28,0,0.5,0.8571428571428571,0.6190476190476191
9,2019-11-02,Main,9.19,Invictus_Gaming,FunPlus_Phoenix,Invictus_Gaming,1,7.802200600606739,-0.4,-0.30000000000000004,-0.019230769230769273,28,0,-0.5,0.631578947368421,0.6
9,2019-11-02,Main,9.19,FunPlus_Phoenix,Invictus_Gaming,FunPlus_Phoenix,1,-39.08371214170711,0.20000000000000007,0.09999999999999998,-0.0357142857142857,-28,0,0.16666666666666663,0.875,0.5909090909090909
9,2019-11-03,Main,9.19,G2_Esports,SK_Telecom_T1,G2_Esports,1,-93.79916617782101,0.0,-0.10000000000000009,0.0,-36,0,0.0,0.625,0.7560975609756098
9,2019-11-03,Main,9.19,SK_Telecom_T1,G2_Esports,G2_Esports,0,53.363894939543115,-0.20000000000000007,0.0,0.0,36,0,-0.5,0.7619047619047619,0.4782608695652174
9,2019-11-03,Main,9.19,G2_Esports,SK_Telecom_T1,SK_Telecom_T1,0,-16.487187214845562,0.4,0.09999999999999998,0.04999999999999993,-36,0,0.5,0.64,0.7380952380952381
9,2019-11-03,Main,9.19,SK_Telecom_T1,G2_Esports,G2_Esports,0,46.96979997312701,0.0,-0.09999999999999998,0.0,36,0,-0.16666666666666669,0.7441860465116279,0.5
9,2019-11-10,Main,9.19,FunPlus_Phoenix,G2_Esports,FunPlus_Phoenix,1,-18.314325994431783,0.0,-0.10000000000000009,0.1333333333333333,-36,1,0.0,0.8888888888888888,0.52
9,2019-11-10,Main,9.19,G2_Esports,FunPlus_Phoenix,FunPlus_Phoenix,0,-15.370925149882169,-0.20000000000000007,-0.10000000000000009,-0.19999999999999996,36,0,-0.5,0.6153846153846154,0.5
9,2019-11-10,Main,9.19,FunPlus_Phoenix,G2_Esports,FunPlus_Phoenix,1,45.9561335493313,0.4,0.20000000000000007,0.21470588235294108,-36,0,0.5,0.9,0.5
10,2020-09-25,Play in,10.19,Team_Liquid,MAD_Lions,Team_Liquid,1,19.666866168648085,-0.09999999999999998,0.09999999999999998,0.0,12,342,0.0,0.3333333333333333,0.5
10,2020-09-25,Play in,10.19,LGD_Gaming,PSG_Talon,PSG_Talon,0,-26.09764461306304,-0.09999999999999998,-0.16666666666666669,-0.16666666666666669,6,1813,0.0,0.3333333333333333,0.5
10,2020-09-25,Play in,10.19,Legacy_Esports,INTZ,Legacy_Esports,1,61.90592580772045,0.5,0.33333333333333337,0.33333333333333337,-6,-1449,0.0,0.5,0.0
10,2020-09-25,Play in,10.19,PSG_Talon,Movistar_R7,PSG_Talon,1,14.800414332438777,0.5,0.5,0.5,1,1,0.0,0.5,0.5
10,2020-09-25,Play in,10.19,MAD_Lions,INTZ,MAD_Lions,1,59.98957065358877,0.0,-0.14285714285714285,-0.14285714285714285,-6,0,0.0,0.5,0.0
10,2020-09-26,Play in,10.19,Team_Liquid,Legacy_Esports,Team_Liquid,1,21.583221322779764,-0.4,-0.4,-0.46153846153846156,12,0,0.0,0.42857142857142855,0.5
10,2020-09-26,Play in,10.19,Papara_SuperMassive,MAD_Lions,Papara_SuperMassive,1,-6.301493009680371,-0.3,-0.05555555555555558,-0.05555555555555558,7,719,0.0,0.25,0.0
10,2020-09-26,Play in,10.19,Unicorns_of_Love_2e-CIS,PSG_Talon,Unicorns_of_Love_2e-CIS,1,-44.516767039011256,-0.6,-0.5,-0.5454545454545454,9,353,0.0,0.75,1.0
10,2020-09-26,Play in,10.19,LGD_Gaming,Movistar_R7,Movistar_R7,0,-25.57923122786451,0.4,0.2857142857142857,0.2857142857142857,6,0,0.0,0.25,0.0
10,2020-09-26,Play in,10.19,V3_Esports,Unicorns_of_Love_2e-CIS,Unicorns_of_Love_2e-CIS,0,-3.6414022734975333,-0.09999999999999998,0.0,0.0,-12,-1,0.0,0.5,0.2857142857142857
10,2020-09-26,Play in,10.19,INTZ,Papara_SuperMassive,Papara_SuperMassive,0,-96.50725736569802,-0.4,-0.375,-0.375,-2,1,0.0,0.3333333333333333,0.6
10,2020-09-26,Play in,10.19,Movistar_R7,V3_Esports,V3_Esports,0,15.337642242438505,0.5,0.5,0.5,1,0,0.0,0.5,0.5
10,2020-09-27,Play in,10.19,LGD_Gaming,V3_Esports,LGD_Gaming,1,-56.595768224779476,-0.09999999999999998,-0.25,-0.25,6,0,0.0,0.2,1.0
